"name","gov_type","snuc_type","iucn_type","year","category","biome","area_km2","or","or_ci_min","or_ci_max","or_p","remaining_veg_treatment_initial","remaining_veg_treatment_2018","loss_veg_treatment","remaining_veg_control_initial","remaining_veg_control_2018","loss_veg_control"
"Panambizinho","Indigenous people",NA,NA,2005,"IL","Atlantic Forest",13.68,1.00989807025356,0.972149019380596,1.04911293635999,0.612337723125352,0.019605263271124,0.0223026315338517,0.00269736826272779,0.0228599322175509,0.0346029470674694,0.0117430148499185
"Guarani Barra do Ouro","Indigenous people",NA,NA,2002,"IL","Atlantic Forest",26.28,0.263664559382859,0.257877727166335,0.269581249371397,0,0.980282336065214,0.975714205879055,-0.00456813018615931,0.964452055219102,0.879501732040758,-0.0849503231783436
"Fazenda Guarani","Indigenous people",NA,NA,1998,"IL","Atlantic Forest",36.36,0.92721983765826,0.921430399441747,0.933045651486956,0,0.647451493151412,0.661606246070697,0.0141547529192845,0.634379653942467,0.616547674927307,-0.0178319790151598
"Aldeia Kondá","Indigenous people",NA,NA,2001,"IL","Atlantic Forest",26.28,0.794025494319077,0.787899904875632,0.800198707636821,0,0.444768317630642,0.582580243173527,0.137811925542885,0.44573987115889,0.47454258503571,0.0288027138768198
"Queimadas","Indigenous people",NA,NA,1991,"IL","Atlantic Forest",32.04,0.649266350702803,0.645543001155831,0.653011175708148,0,0.629697993983713,0.646112071915289,0.0164140779315756,0.626827916402495,0.468157102008549,-0.158670814393946
"Araribá","Indigenous people",NA,NA,2004,"IL","Atlantic Forest",20.88,0.581902876777273,0.574734885198149,0.58916026627638,0,0.154310344437394,0.274439701754279,0.120129357316885,0.150708932590125,0.133390894914367,-0.0173180376757579
"Boa Vista Sertão do Promirim","Indigenous people",NA,NA,1998,"IL","Atlantic Forest",10.44,0.000326820037525634,2.04354291364273e-05,0.00522677239685952,0,1,1,0,0.849166671435038,0.926666676998138,0.0775000055631002
"Serra do Itatins","Indigenous people",NA,NA,1998,"IL","Atlantic Forest",12.96,0.238127006854491,0.231988741665047,0.244427686388984,0,0.972569446596834,0.974375004569689,0.00180555797285498,0.936319442258941,0.869513892465168,-0.0668055497937733
"Ligeiro","Indigenous people",NA,NA,1994,"IL","Atlantic Forest",53.28,0.7697107610453,0.766186713776504,0.773251017038327,0,0.492432430805009,0.529054740308532,0.0366223095035231,0.487956287972882,0.442820105372238,-0.0451361826006449
"Rio Branco Itanhaém","Indigenous people",NA,NA,1998,"IL","Atlantic Forest",30.6,0.0539099065139766,0.0511639964518324,0.0568031862616863,0,0.995705883643206,0.994231599919936,-0.00147428372327019,0.943117648012498,0.912147060562583,-0.0309705874499153
"São Jeronimo","Indigenous people",NA,NA,1998,"IL","Atlantic Forest",14.76,1.02463914293071,1.0147403329022,1.03463451602743,8.90988663515557e-07,0.636805980398161,0.595969366591151,-0.0408366138070094,0.629333863534578,0.606375476572572,-0.0229583869620067
"Ibirama-La Klanô","Indigenous people",NA,NA,2007,"IL","Atlantic Forest",416.16,0.972542615405988,0.969685121746785,0.975408529602775,0,0.819282648989054,0.788401423926082,-0.0308812250629725,0.810356239213006,0.783664356411199,-0.0266918828018061
"Porto Lindo","Indigenous people",NA,NA,1994,"IL","Atlantic Forest",17.64,1.45466921168304,1.43949725814281,1.47000107395037,0,0.267040817238086,0.0840306109938847,-0.183010206244202,0.255322177571302,0.186958498948691,-0.0683636786226107
"Nonoai","Indigenous people",NA,NA,2002,"IL","Atlantic Forest",224.64,0.951166229401219,0.948445158501014,0.953895107001451,0,0.332337423891146,0.351995004007432,0.0196575801162861,0.336446766364717,0.332472900149953,-0.00397386621476381
"Ibirama","Indigenous people",NA,NA,1996,"IL","Atlantic Forest",159.48,0.7228876336182,0.719477770280865,0.726313657521516,0,0.919742609784175,0.901542803453403,-0.0181998063307718,0.903540247265022,0.87044222424181,-0.0330980230232125
"Toldo Imbu","Indigenous people",NA,NA,2010,"IL","Atlantic Forest",21.24,0.965498954962361,0.95004926046308,0.981199892286678,1.98945372129611e-05,0.179472691229529,0.195668825303536,0.0161961340740071,0.176703455928966,0.180122922190418,0.00341946626145204
"Tekoha Anetete","Indigenous people",NA,NA,2000,"IL","Atlantic Forest",21.24,0.588899102094546,0.583617863617581,0.594228131226304,0,0.660677967561504,0.770084747571056,0.109406780009553,0.613855935001777,0.630127119942237,0.0162711849404594
"Potiguara de Monte-Mor","Indigenous people",NA,NA,2009,"IL","Atlantic Forest",77.76,1.26221124889171,1.25323075598631,1.27125609487209,0,0.297664351850142,0.304515360798254,0.00685100894811197,0.288949715489045,0.282965997671492,-0.00598371781755325
"Guyraroká","Indigenous people",NA,NA,2009,"IL","Atlantic Forest",124.2,0.791696997096026,0.784238803602946,0.799226118793532,0,0.0622322289306886,0.0802850348942414,0.0180528059635527,0.0587592242987476,0.0592083458248796,0.000449121526132031
"Yvyporã Laranjinha","Indigenous people",NA,NA,2009,"IL","Atlantic Forest",14.04,1.03331598675819,1.01524693198056,1.05170662905337,0.000271352179422202,0.21443336074933,0.217421727362447,0.00298836661311677,0.20672974958777,0.213009939445421,0.00628018985765103
"Xapecó","Indigenous people",NA,NA,1991,"IL","Atlantic Forest",173.88,0.973858262676433,0.97150080226312,0.976221443743386,0,0.47922997380844,0.41590500270512,-0.0633249711033196,0.436870987019955,0.405332880945467,-0.0315381060744873
"Guarani do Araça'i","Indigenous people",NA,NA,2009,"IL","Atlantic Forest",31.68,0.978333893289516,0.968584295244369,0.988181629062591,1.81478657350631e-05,0.340681816789914,0.318456944840198,-0.0222248719497161,0.336326557624323,0.330878022640139,-0.00544853498418391
"Taquara","Indigenous people",NA,NA,2010,"IL","Atlantic Forest",106.2,0.927736731602773,0.917903034215072,0.93767577955661,0,0.0682882029452693,0.0723656833171844,0.00407748037191517,0.0648981041511742,0.0675190203838934,0.00262091623271926
"Caieiras Velha","Indigenous people",NA,NA,2003,"IL","Atlantic Forest",33.12,0.964589680708471,0.957109916125247,0.972127899265767,0,0.344367678641625,0.331816471784133,-0.0125512068574924,0.333433814306298,0.310442329850048,-0.0229914844562502
"Wassu-Cocal","Indigenous people",NA,NA,1988,"IL","Atlantic Forest",27.72,0.680114343058171,0.674755816237578,0.685515424250279,0,0.139772727613809,0.204772726777796,0.0649999991639868,0.128538960953812,0.161948050977057,0.0334090900232459
"Yvy-katu","Indigenous people",NA,NA,2006,"IL","Atlantic Forest",103.68,1.06265972144435,1.05585435287933,1.06950895310581,0,0.160103696369333,0.136882817251414,-0.0232208791179195,0.156290400370684,0.14895796495936,-0.0073324354113235
"Toldo Chimbangue II","Indigenous people",NA,NA,2006,"IL","Atlantic Forest",12.24,0.84768206332203,0.836476047368363,0.859038202873316,0,0.51345588288763,0.53507352839498,0.0216176455073497,0.507566173944403,0.489886101116152,-0.0176800728282508
"Toldo Chimbangue","Indigenous people",NA,NA,1994,"IL","Atlantic Forest",10.8,0.708656218540805,0.701396486193018,0.715991092003209,0,0.480916672448317,0.597884861628215,0.116968189179897,0.464737750341495,0.480061635747552,0.015323885406057
"Toldo Pinhal","Indigenous people",NA,NA,2007,"IL","Atlantic Forest",53.64,0.846384612534894,0.840817966350894,0.851988112771707,0,0.481996644675832,0.516574451587344,0.0345778069115125,0.474707013439862,0.468145217809001,-0.00656179563086101
"Votouro","Indigenous people",NA,NA,2002,"IL","Atlantic Forest",37.44,0.962709710223298,0.956313922993021,0.969148272209136,0,0.425005426684108,0.458771963173953,0.0337665364898455,0.42135154731715,0.432988193996537,0.0116366466793877
"Águas Belas","Indigenous people",NA,NA,2004,"IL","Atlantic Forest",12.96,1.72316619690687,1.68154297947541,1.76581971344487,0,0.0585416672208036,0.048958333584273,-0.00958333363653057,0.0632982600687279,0.100260335551057,0.0369620754823296
"Tarumã","Indigenous people",NA,NA,2009,"IL","Atlantic Forest",23.76,0.645555133876082,0.631573105405166,0.659846702317095,0,0.946515154206392,0.934696970112396,-0.0118181840939955,0.931821989742192,0.897399539748828,-0.0344224499933647
"Barra Velha","Indigenous people",NA,NA,1996,"IL","Atlantic Forest",96.12,1.1704976793803,1.16396555975544,1.1770664569513,0,0.306756062362013,0.220286687184584,-0.0864693751774288,0.303696162613301,0.320296628831936,0.0166004662186348
"Pindoty","Indigenous people",NA,NA,2010,"IL","Atlantic Forest",36.72,0.736412137102089,0.724307530377197,0.748719035668249,0,0.918648368638495,0.905245181982932,-0.0134031866555628,0.905544030277625,0.878099474084118,-0.0274445561935073
"Pirai","Indigenous people",NA,NA,2009,"IL","Atlantic Forest",34.92,0.972133580402271,0.961299519675923,0.983089743417677,7.70567053942628e-07,0.806013504672104,0.790057083918262,-0.0159564207538424,0.798235780530676,0.779750623879474,-0.0184851566512023
"Coroa Vermelha","Indigenous people",NA,NA,1999,"IL","Atlantic Forest",15.84,1.25571218597632,1.24043271890764,1.27117986326417,0,0.513592976195339,0.337501120753586,-0.176091855441752,0.504124336410314,0.411949991048979,-0.092174345361335
"Monte Caseros","Indigenous people",NA,NA,1999,"IL","Atlantic Forest",12.96,1.08086010681603,1.06961081032225,1.09222771426029,0,0.472847222764459,0.348714751747644,-0.124132471016815,0.483333333084981,0.375581695284281,-0.1077516378007
"Tupiniquim","Indigenous people",NA,NA,2009,"IL","Atlantic Forest",152.64,0.929546084835144,0.924895775523868,0.934219775566535,0,0.257129563192204,0.248834416516266,-0.00829514667593859,0.247726106363841,0.230458361272401,-0.0172677450914393
"Boa Vista - PR","Indigenous people",NA,NA,2010,"IL","Atlantic Forest",82.44,0.968160099414872,0.961094954264292,0.975277181448251,0,0.229729017966699,0.222409969456006,-0.00731904851069357,0.224998105927391,0.22056115458935,-0.00443695133804106
"Palmas","Indigenous people",NA,NA,2007,"IL","Atlantic Forest",41.76,0.882571714903919,0.875222347241293,0.889982796261597,0,0.745453799962355,0.724956681100844,-0.0204971188615108,0.731109395141489,0.70890230102593,-0.0222070941155584
"Ribeirão Silveira","Indigenous people",NA,NA,2010,"IL","Atlantic Forest",93.6,0.209769041507034,0.205932534893908,0.213677021930747,0,0.975829420121093,0.976308438966149,0.0004790188450563,0.910288278601671,0.903002578412232,-0.00728570018943986
"APA ILHA COMPRIDA","State","Área de Proteção Ambiental","Category V",1987,"SU","Atlantic Forest",209.16,0.798817012202179,0.79573640777887,0.801909542840651,0,0.799819625555896,0.773687023979922,-0.0261326015759736,0.767124213501174,0.737410540262667,-0.0297136732385072
"MONUMENTO NATURAL MUNICIPAL SERRA DA FERRUGEM","Municipal","Monumento Natural","Category III",2007,"SP","Atlantic Forest",320.76,0.150101493839731,0.148912032361764,0.151300456353882,0,0.976687293587544,0.979935576511488,0.00324828292394308,0.890922395897391,0.861266935458626,-0.0296554604387647
"ÁREA DE PRESERVAÇÃO AMBIENTAL DO CÓRREGO DA LAGOA","Municipal","Área de Proteção Ambiental","Category V",2017,"SU","Atlantic Forest",139.32,0.699868085845634,0.68347854480635,0.716650641497476,0,0.886293654106086,0.886482493503939,0.000188839397852858,0.852494912434228,0.849830952343307,-0.00266396009092085
"PARQUE NATURAL MUNICIPAL DE GRUMARI","Municipal","Parque","Category II",2001,"SP","Atlantic Forest",28.44,0.181746846809739,0.177521701735228,0.186072553397159,0,0.87256875783205,0.883898893743753,0.0113301359117031,0.678500001877546,0.680250001326203,0.00174999944865706
"RDS DA BARRA DO UNA","State","Reserva de Desenvolvimento Sustentável","Category VI",2013,"SU","Atlantic Forest",1889.64,0.060581740472962,0.0602910447536051,0.0608738377935285,0,0.975038364788738,0.975353056965865,0.000314692177126652,0.761642398637321,0.739247082853699,-0.0223953157836219
"FLORESTA ESTADUAL SÃO JUDAS TADEU","State","Floresta","Category VI",2001,"SU","Atlantic Forest",96.84,0.829000470620175,0.824926465504344,0.833094595732609,0,0.73906254406701,0.74062846881659,0.00156592474958017,0.701892790940043,0.705808669879966,0.00391587893992262
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DEBORA","State","Reserva Particular do Patrimônio Natural","Category IV",2010,"SU","Atlantic Forest",116.64,0.83022880438564,0.823317830537711,0.837197789317205,0,0.187207317113785,0.206243902369879,0.0190365852560939,0.164368815295307,0.180136348341206,0.0157675330458981
"FLORESTA ESTADUAL MANICORÉ","State","Floresta","Category VI",2005,"SU","Atlantic Forest",650.88,0.450034277189496,0.448904257928113,0.451167141029671,0,0.876182770527674,0.877384867748797,0.00120209722112252,0.785584438894724,0.76110478380621,-0.0244796550885135
"ESTAÇÃO ECOLÓGICA SERRA DA CANOA","State","Estação Ecológica","Category Ia",2012,"SP","Atlantic Forest",33.12,0.423670628591105,0.418738707679152,0.42866063786087,0,0.690840453914042,0.698036252531443,0.0071957986174005,0.491606761963013,0.478228798470973,-0.0133779634920399
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA SÃO JOSÉ","Federal","Reserva Particular do Patrimônio Natural","Category IV",2008,"SU","Atlantic Forest",3539.16,0.0955423405569335,0.0953390292481857,0.0957460854288148,0,0.973202307550872,0.973752975981787,0.000550668430915446,0.804286282175084,0.768228106536927,-0.0360581756381567
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA MARIANA","State","Reserva Particular do Patrimônio Natural","Category IV",2013,"SU","Atlantic Forest",356.4,0.418365404257467,0.415439142048342,0.421312278415853,0,0.908013948138581,0.910715568551917,0.00270162041333644,0.814661715113481,0.808239587602207,-0.00642212751127413
"PARQUE NATURAL MUNICIPAL VISTA ALEGRE","Municipal","Parque","Category II",2012,"SP","Atlantic Forest",146.52,0.021189957674443,0.0202492854206812,0.022174328472159,0,0.995938202353562,0.995318537362579,-0.000619664990982982,0.903253806691591,0.893091652466326,-0.010162154225265
"PARQUE NACIONAL MAPINGUARI","Federal","Parque","Category II",2008,"SP","Atlantic Forest",21.24,0.976831658722013,0.965120534757119,0.988684889729067,0.000139433929580601,0.380582863456328,0.3728508267086,-0.00773203674772821,0.379678620542917,0.35386630192537,-0.025812318617547
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PLANALTO","State","Reserva Particular do Patrimônio Natural","Category IV",2009,"SU","Atlantic Forest",57.6,0.789353492845369,0.712766659265853,0.874169587714658,5.30255939001911e-06,0.0238888891827729,0.0255555551395648,0.0016666659567919,0.0169444444278876,0.0191666666004393,0.00222222217255168
"ÁREA DE PROTEÇÃO AMBIENTAL LAGO DE SOBRADINHO","State","Área de Proteção Ambiental","Category V",2006,"SU","Atlantic Forest",1648.44,0.721486017326475,0.720372133065923,0.722601623944249,0,0.851342440530976,0.828085344764737,-0.0232570957662387,0.803567748047265,0.776754211945412,-0.0268135361018532
"ÁREA DE RELEVANTE INTERESSE ECOLÓGICO DAS MARITACAS","Municipal","Área de Relevante Interesse Ecológico","Category IV",2016,"SU","Atlantic Forest",25.2,1.02446225501153,0.977841705577721,1.07330553192477,0.309147224395596,0.326727507436382,0.336591039252068,0.00986353181568639,0.330297512800566,0.351435382185238,0.0211378693846719
"PARQUE NATURAL MUNICIPAL ITAIM","Municipal","Parque","Category II",2012,"SP","Atlantic Forest",930.24,0.079371333604299,0.0787870340443887,0.0799599664403613,0,0.991275321319553,0.987489549341553,-0.00378577197799967,0.883437115077928,0.870649937977273,-0.0127871771006549
"PARQUE ESTADUAL PICO DO JABRE","State","Parque","Category II",1992,"SP","Atlantic Forest",954.36,0.477409181100767,0.47646184088328,0.47835840489719,0,0.942879015361042,0.918646315238811,-0.0242327001222317,0.904515172742105,0.843426686551515,-0.0610884861905906
"PARQUE ESTADUAL RESTINGA DE BERTIOGA","State","Parque","Category II",2010,"SP","Atlantic Forest",1161,0.358931775659728,0.357967474707345,0.359898674268023,0,0.917445583914925,0.916081489709959,-0.00136409420496564,0.816163146512835,0.788004881536123,-0.0281582649767118
"PARQUE NATURAL MUNICIPAL DANZIGER HOF","Municipal","Parque","Category II",1995,"SP","Atlantic Forest",376.92,0.0304636922332754,0.0301207087823323,0.0308105812247048,0,0.994182850406461,0.994513215502975,0.000330365096513741,0.881792624075211,0.840349550764762,-0.0414430733104485
NA,"State",NA,NA,2014,"SP","Atlantic Forest",3140.64,0.146619734143598,0.146114918691106,0.14712629369343,0,0.97129829478385,0.970721358403203,-0.000576936380647486,0.835035136838618,0.822813778596604,-0.0122213582420149
"Comboios","Indigenous people",NA,NA,2009,"IL","Atlantic Forest",40.68,1.09855876194141,1.07963846422158,1.11781063145834,0,0.333172275620545,0.311023279767612,-0.0221489958529329,0.339208623731573,0.326732162643096,-0.0124764610884775
"FLORESTA ESTADUAL DO ARAGUAIA","State","Floresta","Category VI",2002,"SU","Cerrado",230.76,0.787063697292898,0.784474098252632,0.789661844764787,0,0.86070158301857,0.797303349626368,-0.0633982333922017,0.851162469488904,0.713552162739886,-0.137610306749019
"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VEREDAS DO PRATUDINHO","Federal","Reserva Particular do Patrimônio Natural","Category IV",2011,"SU","Cerrado",23.76,0.234178281675321,0.219594957660968,0.24973008575667,0,0.991969697403185,0.99375000054186,0.00178030313867505,0.993266978047111,0.96189396873568,-0.0313730093114304
"PARQUE ESTADUAL SERRA DA BOA ESPERANÇA","State","Parque","Category II",2007,"SP","Cerrado",62.64,0.718996027388939,0.714501011715851,0.723519321770621,0,0.565312226715059,0.681067921606631,0.115755694891572,0.570770447669636,0.543630114421998,-0.0271403332476385
"PARQUE ESTADUAL DO LIMOEIRO","State","Parque","Category II",2011,"SP","Cerrado",21.6,0.594729910464238,0.584255079840104,0.605392539329911,0,0.868625001609325,0.873300189524889,0.00467518791556354,0.85515636180838,0.750785404769704,-0.104370957038676
"PARQUE NACIONAL GRANDE SERTÃO VEREDAS","Federal","Parque","Category II",1989,"SP","Cerrado",2405.52,0.0209994966329121,0.0209415195225855,0.0210576342542903,0,0.992796648599909,0.992706826404651,-8.98221952581046e-05,0.92939770681182,0.647239788775137,-0.282157918036683
